name,agent.tau,agent.epsilon_decay,agent.learning_rate,training.main_seed,training.batch_size,final_mean,final_sd
Step4_DQNAgent-20260111-1226,0.03,0.991,0.00304,506,256,96.97142857,2.16446251
Step4_DQNAgent-20260111-1232,0.03,0.991,0.00304,507,256,500,0
Step4_DQNAgent-20260111-1244,0.03,0.991,0.00304,508,256,500,0
Step4_DQNAgent-20260111-1251,0.03,0.991,0.00304,509,256,493.4142857,54.70505144
Step4_DQNAgent-20260111-1311,0.03,0.991,0.00304,510,256,500,0
Step4_DQNAgent-20260111-1312,0.03,0.991,0.00304,511,256,142.8714286,3.775565912
Step4_DQNAgent-20260111-1328,0.03,0.991,0.00304,512,256,500,0
Step4_DQNAgent-20260111-1334,0.03,0.991,0.00304,513,256,500,0
Step4_DQNAgent-20260111-1349,0.03,0.991,0.00304,514,256,405.6142857,112.274446
Step4_DQNAgent-20260111-1356,0.03,0.991,0.00304,515,256,500,0
Step4_DQNAgent-20260111-1416,0.03,0.991,0.00304,516,256,438.4428571,160.2607372
Step4_DQNAgent-20260111-1418,0.03,0.991,0.00304,517,256,500,0
Step4_DQNAgent-20260111-1439,0.03,0.991,0.00304,518,256,495.6714286,25.28055234
Step4_DQNAgent-20260111-1440,0.03,0.991,0.00304,519,256,417.1,182.2566597
Step4_DQNAgent-20260111-1459,0.03,0.991,0.00304,520,256,474.4714286,40.72090422
Step4_DQNAgent-20260111-1507,0.06,0.991,0.00304,501,64,500,0
Step4_DQNAgent-20260111-1522,0.06,0.991,0.00304,502,64,213.5857143,63.41709838
Step4_DQNAgent-20260111-1526,0.06,0.991,0.00304,503,64,135.8428571,5.975272174
Step4_DQNAgent-20260111-1539,0.06,0.991,0.00304,504,64,188.3714286,48.63307852
Step4_DQNAgent-20260111-1539,0.06,0.991,0.00304,505,64,500,0
Step4_DQNAgent-20260111-1558,0.06,0.991,0.00304,506,64,193.2857143,4.02187894
Step4_DQNAgent-20260111-1559,0.06,0.991,0.00304,507,64,500,0
Step4_DQNAgent-20260111-1613,0.06,0.991,0.00304,508,64,500,0
Step4_DQNAgent-20260111-1614,0.06,0.991,0.00304,509,64,138.3714286,5.501094511
Step4_DQNAgent-20260111-1629,0.06,0.991,0.00304,510,64,500,0
Step4_DQNAgent-20260111-1637,0.06,0.991,0.00304,511,64,500,0
Step4_DQNAgent-20260111-1648,0.06,0.991,0.00304,512,64,500,0
Step4_DQNAgent-20260111-1654,0.06,0.991,0.00304,513,64,500,0
Step4_DQNAgent-20260111-1710,0.06,0.991,0.00304,514,64,492.4142857,28.59545062
Step4_DQNAgent-20260111-1712,0.06,0.991,0.00304,515,64,500,0
Step4_DQNAgent-20260111-1724,0.06,0.991,0.00304,516,64,395.9428571,199.2624175
Step4_DQNAgent-20260111-1729,0.06,0.991,0.00304,517,64,174.2571429,8.858709539
Step4_DQNAgent-20260111-1741,0.06,0.991,0.00304,518,64,174.3428571,3.756463817
Step4_DQNAgent-20260111-1744,0.06,0.991,0.00304,519,64,500,0
Step4_DQNAgent-20260111-1811,0.06,0.991,0.00304,520,64,470.5285714,34.06159187
Step4_DQNAgent-20260111-1811,0.06,0.991,0.00304,501,128,500,0
Step4_DQNAgent-20260111-1829,0.06,0.991,0.00304,502,128,500,0
Step4_DQNAgent-20260111-1829,0.06,0.991,0.00304,503,128,500,0
Step4_DQNAgent-20260111-1847,0.06,0.991,0.00304,504,128,240.3714286,7.286330506
Step4_DQNAgent-20260111-1850,0.06,0.991,0.00304,505,128,107.9142857,2.453818349
Step4_DQNAgent-20260111-1905,0.06,0.991,0.00304,506,128,500,0
Step4_DQNAgent-20260111-1909,0.06,0.991,0.00304,507,128,500,0
Step4_DQNAgent-20260111-1926,0.06,0.991,0.00304,508,128,500,0
Step4_DQNAgent-20260111-1927,0.06,0.991,0.00304,509,128,500,0
Step4_DQNAgent-20260111-1949,0.06,0.991,0.00304,510,128,396.6285714,58.04214514
Step4_DQNAgent-20260111-1954,0.06,0.991,0.00304,511,128,500,0
Step4_DQNAgent-20260111-2008,0.06,0.991,0.00304,512,128,102.1285714,15.86363445
Step4_DQNAgent-20260111-2013,0.06,0.991,0.00304,513,128,169.7714286,25.65606107
Step4_DQNAgent-20260111-2025,0.06,0.991,0.00304,514,128,43.25714286,43.16271066
Step4_DQNAgent-20260111-2030,0.06,0.991,0.00304,515,128,500,0
Step4_DQNAgent-20260111-2045,0.06,0.991,0.00304,516,128,500,0
Step4_DQNAgent-20260111-2049,0.06,0.991,0.00304,517,128,500,0
Step4_DQNAgent-20260111-2109,0.06,0.991,0.00304,518,128,500,0
Step4_DQNAgent-20260111-2113,0.06,0.991,0.00304,519,128,183.2142857,4.813353025
Step4_DQNAgent-20260111-2128,0.06,0.991,0.00304,520,128,362.8142857,136.8754692
Step4_DQNAgent-20260111-2149,0.06,0.991,0.00304,501,256,115.0285714,4.164377603
Step4_DQNAgent-20260111-2149,0.06,0.991,0.00304,502,256,51.97142857,23.40938239
Step4_DQNAgent-20260111-2209,0.06,0.991,0.00304,503,256,434.1428571,55.24653466
Step4_DQNAgent-20260111-2210,0.06,0.991,0.00304,504,256,496.3285714,30.49717618
Step4_DQNAgent-20260111-2231,0.06,0.991,0.00304,505,256,500,0
Step4_DQNAgent-20260111-2236,0.06,0.991,0.00304,506,256,242.2,91.82617118
Step4_DQNAgent-20260111-2255,0.06,0.991,0.00304,507,256,402.1714286,154.6924111
Step4_DQNAgent-20260111-2304,0.06,0.991,0.00304,508,256,433.3142857,121.0971915
Step4_DQNAgent-20260111-2326,0.06,0.991,0.00304,509,256,146.0142857,4.148985615
Step4_DQNAgent-20260111-2328,0.06,0.991,0.00304,510,256,138.5857143,21.75676765
Step4_DQNAgent-20260111-2347,0.06,0.991,0.00304,511,256,101.3571429,2.354544022
Step4_DQNAgent-20260111-2353,0.06,0.991,0.00304,512,256,500,0
Step4_DQNAgent-20260112-0007,0.06,0.991,0.00304,513,256,448.9285714,58.06432921
Step4_DQNAgent-20260112-0014,0.06,0.991,0.00304,514,256,113.2285714,3.243329103
Step4_DQNAgent-20260112-0027,0.06,0.991,0.00304,515,256,233.2428571,7.196101552
Step4_DQNAgent-20260112-0040,0.06,0.991,0.00304,516,256,500,0
Step4_DQNAgent-20260112-0046,0.06,0.991,0.00304,517,256,296.9,5.135729187
Step4_DQNAgent-20260112-0103,0.06,0.991,0.00304,518,256,500,0
Step4_DQNAgent-20260112-0109,0.06,0.991,0.00304,519,256,500,0
Step4_DQNAgent-20260112-0130,0.06,0.991,0.00304,520,256,500,0
